timestamp,itemid,property,value
1431226800000,463336,categoryid,1301
1437274800000,274199,6,8496
1431226800000,427011,888,n480228.000
1439694000000,342773,689,337402
1437879600000,384491,888,150169 1037891 570993 923581 335718 594417
1439694000000,329312,761,n36.000 190776
1437879600000,186854,888,116389 n6000.000
1431831600000,59229,888,683597 158135 448942 n24.000 n324.000 639502 n360.000
1439694000000,464456,810,n576.000 424566
1431226800000,142635,674,n6.000 350726
1433041200000,135361,21,137289
1431226800000,335981,790,n0.000
1434250800000,353245,202,241603 1308095
1436670000000,145137,888,n4236.000 n4236.000
1433646000000,149793,283,732068 255287 446820
1433041200000,262377,28,150169 435459 16718
1431831600000,123386,888,129547 1197157
1436670000000,247339,813,1221092 78238
1433646000000,328252,categoryid,1359
1439694000000,399337,928,1192877
1435460400000,83985,6,474425 150169 1237636
1433646000000,213781,917,177119
1440298800000,396633,790,n16440.000
1439694000000,346833,960,769062
1440903600000,284463,1032,703585 499075 535924 98606
1433646000000,365670,283,305351 124078 n11935236.000
1433646000000,182131,159,519769
1435460400000,3243,112,679677
1436065200000,37530,400,n552.000 639502 n720.000 424566
1439089200000,408414,888,n3000.000 915013 992862 951748 1034880 n20.400 1135780 1284577 n187.200 1284577 n16392.000 628176 n9216.000 134030 1284577 n48.000 1187104 1284577 n12.000 1175087 n6000.000 1187104 1284577 1186729 681805 612841 1284577 992862 625815 1119999 n52800.000 1284577 1141052 n48.000 288796 1284577 842796 1154859
1435460400000,374745,704,1154859
1433646000000,74271,544,410412 465575 1164666 625815 n50700.000
1436670000000,41971,728,83273 140286
1439089200000,433288,962,664227 1305534 664227 463202 664227
1433041200000,24684,1032,769062
1436065200000,222012,790,n339360.000
1433646000000,17344,570,881499
1439694000000,437133,332,769062
1436670000000,1447,400,1297729 n720.000 1178208 n900.000 424566
1433041200000,280248,837,769062
1431226800000,394486,categoryid,739
1435460400000,403051,28,150169 274770 79212
1439089200000,254092,776,1306025
1433646000000,367753,917,791959
1431831600000,333047,790,n46800.000
1433041200000,446375,208,769062 414047 1078259
1435460400000,306273,978,769062
1431226800000,15426,112,679677
1431831600000,88736,1054,124229 n120.000
1433041200000,46960,776,50877
1433646000000,451309,283,1214748 593897 1031524 255921 45956 n672.000
1440298800000,348920,888,150169 9705 310146 608322
1435460400000,359053,127,794971
1433041200000,349747,713,1339552 648014
1435460400000,178172,categoryid,1196
1431226800000,211435,159,519769
1439089200000,51305,6,1115994
1433646000000,416997,839,212916
1435460400000,51418,159,519769
1433646000000,235317,107,769062
1431226800000,288366,159,519769
1438484400000,296706,62,530843
1435460400000,347221,6,780351
1441508400000,213814,888,372926 n1008.000 1175087 n1008.000 424566 784581 1203131 1297729 n0.000 309206
1433041200000,279941,227,656547 150169 31884 998633
1435460400000,400083,available,0
1436670000000,26957,790,n9120.000
1438484400000,451967,790,n40440.000
1435460400000,383548,888,914786
1431831600000,352624,852,1116693
1442113200000,304761,888,15275 1336172 726612 616467
1431831600000,295195,764,1285872
1433646000000,399566,839,1264031 847901
1431226800000,220127,888,969301
1433041200000,350866,496,769062
1431226800000,240345,112,679677
1433646000000,138791,852,1116693
1439694000000,311689,888,729899
1438484400000,313481,categoryid,1613
1438484400000,13818,888,150169 727528 1176651 30603 215352 375545 911286 16410 801921 30603 584962 888699
1431831600000,19590,1092,291010
1431226800000,105204,159,519769
1435460400000,329701,581,191208
1431226800000,20165,available,0
1439089200000,81338,available,1
1435460400000,251156,917,651636
1441508400000,18449,available,0
1431831600000,15701,6,917440
1435460400000,430798,790,n45960.000
1433041200000,80913,389,n24.000
1433646000000,420727,631,n240.000 988555
1438484400000,6277,6,1252290 1319279 920988
1431226800000,181235,776,1033758
1435460400000,375839,categoryid,769
1432436400000,417847,104,n15600.000 10317
1431831600000,136912,151,769062
1435460400000,257771,364,1166098
1433041200000,193879,839,600253
1435460400000,224110,790,n39840.000
1433646000000,427008,888,103971 1115859 40842 784581 1297729 n216.000 309206
1433646000000,89255,38,769062
1431831600000,396104,202,n46080.000 1068611 508905
1442113200000,158738,888,446675 30603 48437 n120.000 424566 118581 1297729 n36.000 350726 30603 832471
1432436400000,308511,678,1034258
1431226800000,102395,521,769062
1433041200000,6007,available,0
1437274800000,183965,available,1
1431831600000,246040,790,n190224.000
1433646000000,211773,698,581873
1431226800000,161397,764,1285872
1432436400000,366108,categoryid,498
1436670000000,431696,696,717520 1240261
1431226800000,420573,categoryid,173
1431831600000,322508,categoryid,1258
1433646000000,174354,60,939845 n72.000
1438484400000,111985,790,n106560.000
1439694000000,388261,776,732985
1442113200000,341173,888,463233 742067 1128577 481453 1203131 1297729 n36.000 350726 30603 832471
1431226800000,335261,available,1
1431831600000,438017,765,769062
1440298800000,402106,888,1108952
1440298800000,60920,678,922011 840490
1439089200000,138854,888,93328 1285166 412177
1439694000000,172094,202,705819 696027
1436670000000,185962,790,n7560.000
1435460400000,253600,935,769062
1440903600000,36677,790,n34800.000
1433646000000,243175,202,172524 1173252 824508 363182
1435460400000,256211,888,1204892
1433041200000,44450,981,807330
1442113200000,260777,400,n552.000 639502 n720.000 424566
1439089200000,212144,categoryid,1679
1433646000000,215240,888,398013 319512 1184362 1146011 370498 784581 1297729 n120.000 350726 30603 832471
1435460400000,13872,38,769062
1442113200000,417995,888,15275 363182 422480 439693
1439694000000,75339,30,769062
1436065200000,178061,790,n20760.000
1434250800000,345938,888,612629
1439694000000,35201,available,1
1441508400000,205712,663,1297729 n156.000 606827
1433041200000,386115,6,537209 325971 150169 1263524 325971
1431226800000,443636,categoryid,1432
1439694000000,135833,956,769062
1431226800000,460051,categoryid,130
1433646000000,342229,561,769062
1435460400000,363140,364,374000
1431831600000,330501,480,726612
1431226800000,78096,917,1190073
1439694000000,217425,790,n407880.000
1437274800000,27784,888,1182846 n346.812 824508
1437274800000,175324,888,908253 394731 992862 951748 496218 n30.000 1135780 1284577 n187.200 1284577 n16392.000 628176 n9216.000 134030 1284577 n48.000 1187104 1284577 n12.000 1175087 n6000.000 1187104 1284577 1186729 681805 1284577 992862 625815 1119999 n48000.000 1284577 1141052 n48.000 288796 1284577 814297 670753 n84.000 253573 604655
1438484400000,362621,284,769062
1431226800000,181173,681,892470 349888
1436065200000,116515,978,684814 17670
1440298800000,434591,available,1
1435460400000,167598,704,726612
1437274800000,201948,888,164247
1435460400000,60981,20,1116693
1441508400000,45114,888,237874 393884 n9600064692.000 n2052.000 628176 n1440.000 628176 n1434.000 424566 784581 1297729 n36.000 350726 30603 832471
1431226800000,355431,categoryid,1084
1431226800000,181185,283,550504 827388 1162729 1238852 866993 806659 91071 703246 162712 91071 703246 1297729 734913 1162729 1238852 149279 827388 150169 85384 1088362 1225736 16970 26783 703769 780028 610517 117991 399029 1256115 30603 186370 827388 205513 653611 1299936
1431226800000,351579,776,1248251
1431831600000,327427,159,519769
1439694000000,378274,6,1152934 1238769
1439694000000,222707,888,231321 784581 1297729 n84.000 350726 30603 832471
1437879600000,441097,61,422480 650951
1440298800000,322786,888,842414 45956 n4896.000
1435460400000,290635,categoryid,828
1434250800000,260900,490,162165
1433646000000,191178,441,n288.000
1434250800000,363491,790,n26040.000
1441508400000,257882,790,n134520.000
1431226800000,21819,776,964651
1435460400000,347422,810,769062
1431226800000,80154,1032,98606
1433646000000,380682,981,288796 769062
1435460400000,99004,678,677756
1435460400000,258857,917,1142259 1169762 1321485
1433646000000,131746,888,759819 46983
1431831600000,256168,790,n66360.000
1431226800000,85156,888,488331
1435460400000,358446,790,n87216.000
1433041200000,22160,709,253660 457060
1433041200000,419614,941,562911
1436670000000,322634,544,618514 980588
1435460400000,384335,888,1015135 250112
1436670000000,289461,962,664227 1305534 664227 463202 664227
1433041200000,321888,49,539109 661116 1257525
1431831600000,377902,322,769062
1433041200000,311490,663,n187.200
1439694000000,223404,202,28996 25653
1433041200000,51535,689,150169 683159
1433041200000,236875,529,769062
1431226800000,80828,283,414326 368078 n1057272.000 414326 368078 348288 639502 1186610 150169 783758 605566
1433041200000,260619,709,1177458 1235287
1433646000000,349849,227,882009 739625
1433041200000,432485,790,n273600.000
1435460400000,383654,790,n110400.000
1431226800000,108122,6,21098 980118
1441508400000,155896,categoryid,1085
1431831600000,354913,159,519769
1431226800000,190959,283,309243 260167 190157 n98400.000 664915
1431831600000,102959,797,587635
1433646000000,298563,243,570541 53098
1439694000000,18779,810,n1200.000 628176 n1800.000 1144008
1435460400000,26243,6,1039610 1242090
1431831600000,252837,917,76203 n34248.000 578721
1431831600000,401529,112,679677
1431831600000,323032,452,992862 951748 n24.000 1195349
1431226800000,141206,283,452320 853231 126612 74400 1015972 588923 1058915 306978 318954 830186 457060 108788 1182824 n432.000 1144008
1431831600000,316286,1036,1154859
1431226800000,373581,917,764828 n600.000 174926
1439694000000,443916,59,750871 1099083 110091 1042438 1063382 468330
1431226800000,413433,242,769062
1432436400000,332651,888,429223
1435460400000,312136,928,575349
1437879600000,149332,678,1034258
1435460400000,331127,678,806555
1431831600000,80490,776,872718
1431831600000,343877,328,1042438
1438484400000,442141,categoryid,1277
1431226800000,125310,6,452320 853231
1431831600000,148527,480,139241
1437879600000,161362,888,364308 n114636.000 1128577 481453 784581 1297729 n36.000 350726 30603 832471
1439089200000,45985,230,769062 178989 1128577 491017 1182824
1431226800000,204014,categoryid,342
1431831600000,104176,6,1249027
1431831600000,108382,888,678673
1433041200000,126154,221,n48.000
1431226800000,25760,112,679677
1438484400000,113965,506,1181691 1133979 240907
1433041200000,30702,928,33148
1436670000000,87472,790,n168000.000
1433646000000,264248,962,664227
1431226800000,389578,917,564573
1436065200000,265252,566,269011 n780.000 424566
1433646000000,320076,960,769062
1431831600000,202320,764,1285872
1431226800000,10665,790,n0.000
1439694000000,461293,546,769062
1434250800000,341936,790,n368760.000
1438484400000,320221,available,0
1435460400000,12969,348,402775
1433041200000,357860,976,n30.000 1135780
1439694000000,105112,888,415731
1433646000000,203952,671,769062
1433646000000,411253,456,n199.200 525396
1439694000000,244367,566,n600.000 424566
1431226800000,417186,283,195057 1016240 1100983 551742 1223394 1320974 n975600.000 195057 1016240 1100983 1223394 1320974 551742 242767 1084135 1223394 320495 30603 296256 648014 1071900 555910 511183 285545 648014 30603 574385 148839 588579 1306028 1322362
1433646000000,187208,302,769062
1440903600000,260823,888,1113956
1439694000000,139194,941,769062
1431831600000,124443,764,1285872
1440298800000,417875,888,756034 388150 n6144.000 545395 1188640 1169762 n48.000 1187104
1433041200000,420465,227,861995
1433041200000,210268,28,150169 610517
1431226800000,397311,19,1297729 n0.000 309206
1441508400000,185965,888,426970 n50712.000 n132.000 726612 616467
1433041200000,215216,159,519769
1431831600000,408380,790,n885840.000
1431226800000,33898,790,n280200.000
1432436400000,85191,19,n72.000 309206
1431226800000,14803,available,0
1439694000000,181874,available,0
1440903600000,195735,888,1237865 1237865 263310
1437879600000,49167,790,n49680.000
1433646000000,84770,204,992862 951748 103615 146622
1433041200000,379298,888,82302 617569
1437879600000,294954,790,n90960.000
1431831600000,118980,159,519769
1433041200000,124747,776,49271
1432436400000,311943,6,1152934 1238769
1431831600000,13732,888,722607
